id,user,uid,version,changeset,timestamp
210318366,chicago-buildings,674454,1,15379638,2013-03-16T02:21:07Z
210318367,chicago-buildings,674454,1,15379638,2013-03-16T02:21:07Z
210318368,chicago-buildings,674454,1,15379638,2013-03-16T02:21:07Z
210318369,chicago-buildings,674454,1,15379638,2013-03-16T02:21:07Z
210318370,chicago-buildings,674454,1,15379638,2013-03-16T02:21:08Z
210318371,chicago-buildings,674454,1,15379638,2013-03-16T02:21:08Z
210318372,chicago-buildings,674454,1,15379638,2013-03-16T02:21:08Z
210318373,chicago-buildings,674454,1,15379638,2013-03-16T02:21:08Z
210318374,chicago-buildings,674454,1,15379638,2013-03-16T02:21:08Z
210318375,chicago-buildings,674454,1,15379638,2013-03-16T02:21:09Z
210318376,chicago-buildings,674454,1,15379638,2013-03-16T02:21:09Z
210318377,chicago-buildings,674454,1,15379638,2013-03-16T02:21:09Z
210318378,chicago-buildings,674454,1,15379638,2013-03-16T02:21:09Z
210318379,chicago-buildings,674454,1,15379638,2013-03-16T02:21:09Z
210318380,chicago-buildings,674454,1,15379638,2013-03-16T02:21:09Z
210318381,chicago-buildings,674454,1,15379638,2013-03-16T02:21:09Z
210318382,chicago-buildings,674454,1,15379638,2013-03-16T02:21:09Z
210318383,chicago-buildings,674454,1,15379638,2013-03-16T02:21:09Z
210318384,chicago-buildings,674454,1,15379638,2013-03-16T02:21:10Z
210318385,chicago-buildings,674454,1,15379638,2013-03-16T02:21:10Z
210318386,chicago-buildings,674454,1,15379638,2013-03-16T02:21:10Z
210318387,chicago-buildings,674454,1,15379638,2013-03-16T02:21:10Z
210318388,chicago-buildings,674454,1,15379638,2013-03-16T02:21:10Z
210318389,chicago-buildings,674454,1,15379638,2013-03-16T02:21:10Z
210318390,chicago-buildings,674454,1,15379638,2013-03-16T02:21:10Z
210318391,chicago-buildings,674454,1,15379638,2013-03-16T02:21:11Z
210318392,chicago-buildings,674454,1,15379638,2013-03-16T02:21:11Z
210318393,chicago-buildings,674454,1,15379638,2013-03-16T02:21:11Z
210318394,chicago-buildings,674454,1,15379638,2013-03-16T02:21:11Z
210318395,chicago-buildings,674454,1,15379638,2013-03-16T02:21:11Z
210318396,chicago-buildings,674454,1,15379638,2013-03-16T02:21:11Z
210318397,chicago-buildings,674454,1,15379638,2013-03-16T02:21:12Z
210318398,chicago-buildings,674454,1,15379638,2013-03-16T02:21:12Z
210318399,chicago-buildings,674454,1,15379638,2013-03-16T02:21:12Z
210318400,chicago-buildings,674454,1,15379638,2013-03-16T02:21:12Z
210318401,chicago-buildings,674454,1,15379638,2013-03-16T02:21:12Z
210318402,chicago-buildings,674454,1,15379638,2013-03-16T02:21:12Z
210318403,chicago-buildings,674454,1,15379638,2013-03-16T02:21:12Z
210318405,chicago-buildings,674454,1,15379638,2013-03-16T02:21:13Z
210318406,chicago-buildings,674454,1,15379638,2013-03-16T02:21:13Z
210318407,chicago-buildings,674454,1,15379638,2013-03-16T02:21:13Z
210318408,chicago-buildings,674454,1,15379638,2013-03-16T02:21:13Z
210318409,chicago-buildings,674454,1,15379638,2013-03-16T02:21:13Z
210318410,chicago-buildings,674454,1,15379638,2013-03-16T02:21:13Z
210318411,chicago-buildings,674454,1,15379638,2013-03-16T02:21:13Z
210318412,chicago-buildings,674454,1,15379638,2013-03-16T02:21:13Z
210318413,chicago-buildings,674454,1,15379638,2013-03-16T02:21:14Z
210318414,chicago-buildings,674454,1,15379638,2013-03-16T02:21:14Z
210318415,chicago-buildings,674454,1,15379638,2013-03-16T02:21:14Z
210318416,chicago-buildings,674454,1,15379638,2013-03-16T02:21:14Z
210318417,chicago-buildings,674454,1,15379638,2013-03-16T02:21:14Z
210318418,chicago-buildings,674454,1,15379638,2013-03-16T02:21:15Z
210318419,chicago-buildings,674454,1,15379638,2013-03-16T02:21:15Z
210318420,chicago-buildings,674454,1,15379638,2013-03-16T02:21:15Z
210318421,chicago-buildings,674454,1,15379638,2013-03-16T02:21:15Z
210318422,chicago-buildings,674454,1,15379638,2013-03-16T02:21:15Z
210318424,chicago-buildings,674454,1,15379638,2013-03-16T02:21:16Z
210318425,chicago-buildings,674454,1,15379638,2013-03-16T02:21:16Z
210318426,chicago-buildings,674454,1,15379638,2013-03-16T02:21:16Z
210318427,chicago-buildings,674454,1,15379638,2013-03-16T02:21:16Z
210318428,chicago-buildings,674454,1,15379638,2013-03-16T02:21:16Z
210318429,chicago-buildings,674454,1,15379638,2013-03-16T02:21:16Z
210318430,chicago-buildings,674454,1,15379638,2013-03-16T02:21:16Z
210318431,chicago-buildings,674454,1,15379638,2013-03-16T02:21:17Z
210318432,chicago-buildings,674454,1,15379638,2013-03-16T02:21:17Z
210318433,chicago-buildings,674454,1,15379638,2013-03-16T02:21:17Z
210318434,chicago-buildings,674454,1,15379638,2013-03-16T02:21:17Z
210318435,chicago-buildings,674454,1,15379638,2013-03-16T02:21:17Z
210318436,chicago-buildings,674454,1,15379638,2013-03-16T02:21:17Z
210318437,chicago-buildings,674454,1,15379638,2013-03-16T02:21:17Z
210318438,korky99_04,188805,2,32014026,2015-06-16T18:58:37Z
210318439,chicago-buildings,674454,1,15379638,2013-03-16T02:21:18Z
210318440,chicago-buildings,674454,1,15379638,2013-03-16T02:21:18Z
210318441,chicago-buildings,674454,1,15379638,2013-03-16T02:21:18Z
210318442,chicago-buildings,674454,1,15379638,2013-03-16T02:21:18Z
210318443,chicago-buildings,674454,1,15379638,2013-03-16T02:21:19Z
210318444,chicago-buildings,674454,1,15379638,2013-03-16T02:21:19Z
210318446,chicago-buildings,674454,1,15379638,2013-03-16T02:21:19Z
210318447,chicago-buildings,674454,1,15379638,2013-03-16T02:21:19Z
210318448,chicago-buildings,674454,1,15379638,2013-03-16T02:21:19Z
210318449,chicago-buildings,674454,1,15379638,2013-03-16T02:21:19Z
210318450,chicago-buildings,674454,1,15379638,2013-03-16T02:21:20Z
210318451,chicago-buildings,674454,1,15379638,2013-03-16T02:21:20Z
210318452,chicago-buildings,674454,1,15379638,2013-03-16T02:21:20Z
210318453,chicago-buildings,674454,1,15379638,2013-03-16T02:21:20Z
210318454,chicago-buildings,674454,1,15379638,2013-03-16T02:21:20Z
210318455,chicago-buildings,674454,1,15379638,2013-03-16T02:21:20Z
210318456,chicago-buildings,674454,1,15379638,2013-03-16T02:21:20Z
210318457,chicago-buildings,674454,1,15379638,2013-03-16T02:21:20Z
210318458,chicago-buildings,674454,1,15379638,2013-03-16T02:21:20Z
210318459,chicago-buildings,674454,1,15379638,2013-03-16T02:21:21Z
210318460,chicago-buildings,674454,1,15379638,2013-03-16T02:21:21Z
210318461,chicago-buildings,674454,1,15379638,2013-03-16T02:21:21Z
210318462,chicago-buildings,674454,1,15379638,2013-03-16T02:21:21Z
210318463,jimjoe45,604536,2,18186301,2013-10-04T21:42:10Z
210318464,chicago-buildings,674454,1,15379638,2013-03-16T02:21:21Z
210318466,chicago-buildings,674454,1,15379638,2013-03-16T02:21:22Z
210318469,chicago-buildings,674454,1,15379638,2013-03-16T02:21:22Z
210318470,chicago-buildings,674454,1,15379638,2013-03-16T02:21:23Z
210318471,chicago-buildings,674454,1,15379638,2013-03-16T02:21:23Z
210318472,chicago-buildings,674454,1,15379638,2013-03-16T02:21:23Z
210318473,chicago-buildings,674454,1,15379638,2013-03-16T02:21:23Z
210318474,chicago-buildings,674454,1,15379638,2013-03-16T02:21:23Z
210318475,chicago-buildings,674454,1,15379638,2013-03-16T02:21:23Z
210318476,chicago-buildings,674454,1,15379638,2013-03-16T02:21:23Z
210318477,chicago-buildings,674454,1,15379638,2013-03-16T02:21:23Z
210318478,chicago-buildings,674454,1,15379638,2013-03-16T02:21:24Z
210318479,chicago-buildings,674454,1,15379638,2013-03-16T02:21:24Z
210318480,chicago-buildings,674454,1,15379638,2013-03-16T02:21:24Z
210318481,Norman Schock,3981031,3,39416221,2016-05-19T06:33:53Z
210318482,chicago-buildings,674454,1,15379638,2013-03-16T02:21:24Z
210318483,chicago-buildings,674454,1,15379638,2013-03-16T02:21:24Z
210318484,chicago-buildings,674454,1,15379638,2013-03-16T02:21:24Z
210318485,chicago-buildings,674454,1,15379638,2013-03-16T02:21:24Z
210318486,chicago-buildings,674454,1,15379638,2013-03-16T02:21:25Z
210318487,chicago-buildings,674454,1,15379638,2013-03-16T02:21:25Z
210318488,chicago-buildings,674454,1,15379638,2013-03-16T02:21:25Z
210318489,chicago-buildings,674454,1,15379638,2013-03-16T02:21:25Z
210318490,jimjoe45,604536,2,58821360,2018-05-09T14:17:05Z
210318491,chicago-buildings,674454,1,15379638,2013-03-16T02:21:26Z
210318492,chicago-buildings,674454,1,15379638,2013-03-16T02:21:26Z
210318493,chicago-buildings,674454,1,15379638,2013-03-16T02:21:26Z
210318494,chicago-buildings,674454,1,15379638,2013-03-16T02:21:26Z
210318495,chicago-buildings,674454,1,15379638,2013-03-16T02:21:26Z
210318496,chicago-buildings,674454,1,15379638,2013-03-16T02:21:26Z
210318497,chicago-buildings,674454,1,15379638,2013-03-16T02:21:27Z
210318498,chicago-buildings,674454,1,15379638,2013-03-16T02:21:27Z
210318499,chicago-buildings,674454,1,15379638,2013-03-16T02:21:27Z
210318500,chicago-buildings,674454,1,15379638,2013-03-16T02:21:27Z
210318501,chicago-buildings,674454,1,15379638,2013-03-16T02:21:27Z
210318502,chicago-buildings,674454,1,15379638,2013-03-16T02:21:27Z
210318503,chicago-buildings,674454,1,15379638,2013-03-16T02:21:27Z
210318504,chicago-buildings,674454,1,15379638,2013-03-16T02:21:27Z
210318505,chicago-buildings,674454,1,15379638,2013-03-16T02:21:28Z
210318506,chicago-buildings,674454,1,15379638,2013-03-16T02:21:28Z
210318507,chicago-buildings,674454,1,15379638,2013-03-16T02:21:28Z
210318508,chicago-buildings,674454,1,15379638,2013-03-16T02:21:28Z
210318509,chicago-buildings,674454,1,15379638,2013-03-16T02:21:28Z
210318510,chicago-buildings,674454,1,15379638,2013-03-16T02:21:29Z
210318511,chicago-buildings,674454,1,15379638,2013-03-16T02:21:29Z
210318512,chicago-buildings,674454,1,15379638,2013-03-16T02:21:29Z
210318513,chicago-buildings,674454,1,15379638,2013-03-16T02:21:29Z
210318514,chicago-buildings,674454,1,15379638,2013-03-16T02:21:29Z
210318515,chicago-buildings,674454,1,15379638,2013-03-16T02:21:30Z
210318516,chicago-buildings,674454,1,15379638,2013-03-16T02:21:30Z
210318517,chicago-buildings,674454,1,15379638,2013-03-16T02:21:30Z
210318518,chicago-buildings,674454,1,15379638,2013-03-16T02:21:30Z
210318519,chicago-buildings,674454,1,15379638,2013-03-16T02:21:30Z
210318520,chicago-buildings,674454,1,15379638,2013-03-16T02:21:30Z
210318521,chicago-buildings,674454,1,15379638,2013-03-16T02:21:30Z
210318522,chicago-buildings,674454,1,15379638,2013-03-16T02:21:30Z
210318523,chicago-buildings,674454,1,15379638,2013-03-16T02:21:31Z
210318524,chicago-buildings,674454,1,15379638,2013-03-16T02:21:31Z
210318525,chicago-buildings,674454,1,15379638,2013-03-16T02:21:31Z
210318526,chicago-buildings,674454,1,15379638,2013-03-16T02:21:31Z
210318527,chicago-buildings,674454,1,15379638,2013-03-16T02:21:31Z
210318528,chicago-buildings,674454,1,15379638,2013-03-16T02:21:31Z
210318529,chicago-buildings,674454,1,15379638,2013-03-16T02:21:31Z
210318530,chicago-buildings,674454,1,15379638,2013-03-16T02:21:31Z
210318531,chicago-buildings,674454,1,15379638,2013-03-16T02:21:32Z
210318535,chicago-buildings,674454,1,15379638,2013-03-16T02:21:46Z
210318536,chicago-buildings,674454,1,15379638,2013-03-16T02:21:46Z
210318537,chicago-buildings,674454,1,15379638,2013-03-16T02:21:46Z
210318538,chicago-buildings,674454,1,15379638,2013-03-16T02:21:46Z
210318539,chicago-buildings,674454,1,15379638,2013-03-16T02:21:46Z
210318540,chicago-buildings,674454,1,15379638,2013-03-16T02:21:47Z
210318541,chicago-buildings,674454,1,15379638,2013-03-16T02:21:47Z
210318542,chicago-buildings,674454,1,15379638,2013-03-16T02:21:47Z
210318543,chicago-buildings,674454,1,15379638,2013-03-16T02:21:47Z
210318544,chicago-buildings,674454,1,15379638,2013-03-16T02:21:47Z
210318545,chicago-buildings,674454,1,15379638,2013-03-16T02:21:47Z
210318546,chicago-buildings,674454,1,15379638,2013-03-16T02:21:47Z
210318547,chicago-buildings,674454,1,15379638,2013-03-16T02:21:48Z
210318548,chicago-buildings,674454,1,15379638,2013-03-16T02:21:48Z
210318549,chicago-buildings,674454,1,15379638,2013-03-16T02:21:48Z
210318550,Zol87,1237170,5,84506245,2020-05-02T06:27:35Z
210318551,chicago-buildings,674454,1,15379638,2013-03-16T02:21:48Z
210318552,chicago-buildings,674454,1,15379638,2013-03-16T02:21:48Z
210318553,chicago-buildings,674454,1,15379638,2013-03-16T02:21:49Z
210318554,chicago-buildings,674454,1,15379638,2013-03-16T02:21:49Z
210318557,chicago-buildings,674454,1,15379638,2013-03-16T02:21:49Z
210318558,chicago-buildings,674454,1,15379638,2013-03-16T02:21:49Z
210318559,chicago-buildings,674454,1,15379638,2013-03-16T02:21:50Z
210318560,chicago-buildings,674454,1,15379638,2013-03-16T02:21:50Z
210318561,chicago-buildings,674454,1,15379638,2013-03-16T02:21:50Z
210318562,chicago-buildings,674454,1,15379638,2013-03-16T02:21:50Z
210318563,chicago-buildings,674454,1,15379638,2013-03-16T02:21:50Z
210318565,chicago-buildings,674454,1,15379638,2013-03-16T02:21:50Z
210318566,chicago-buildings,674454,1,15379638,2013-03-16T02:21:51Z
210318567,chicago-buildings,674454,1,15379638,2013-03-16T02:21:51Z
210318568,chicago-buildings,674454,1,15379638,2013-03-16T02:21:51Z
210318569,chicago-buildings,674454,1,15379638,2013-03-16T02:21:51Z
210318570,chicago-buildings,674454,1,15379638,2013-03-16T02:21:51Z
210318571,chicago-buildings,674454,1,15379638,2013-03-16T02:21:52Z
210318572,chicago-buildings,674454,1,15379638,2013-03-16T02:21:52Z
210318573,chicago-buildings,674454,1,15379638,2013-03-16T02:21:52Z
210318574,chicago-buildings,674454,1,15379638,2013-03-16T02:21:52Z
210318575,chicago-buildings,674454,1,15379638,2013-03-16T02:21:52Z
210318576,chicago-buildings,674454,1,15379638,2013-03-16T02:21:52Z
210318577,chicago-buildings,674454,1,15379638,2013-03-16T02:21:53Z
210318578,chicago-buildings,674454,1,15379638,2013-03-16T02:21:53Z
210318579,chicago-buildings,674454,1,15379638,2013-03-16T02:21:53Z
210318580,chicago-buildings,674454,1,15379638,2013-03-16T02:21:53Z
210318581,chicago-buildings,674454,1,15379638,2013-03-16T02:21:53Z
210318582,jimjoe45,604536,2,61208107,2018-07-30T20:49:36Z
210318583,chicago-buildings,674454,1,15379638,2013-03-16T02:21:53Z
210318584,chicago-buildings,674454,1,15379638,2013-03-16T02:21:54Z
210318585,chicago-buildings,674454,1,15379638,2013-03-16T02:21:54Z
210318586,chicago-buildings,674454,1,15379638,2013-03-16T02:21:54Z
210318587,chicago-buildings,674454,1,15379638,2013-03-16T02:21:54Z
210318588,chicago-buildings,674454,1,15379638,2013-03-16T02:21:54Z
210318589,chicago-buildings,674454,1,15379638,2013-03-16T02:21:54Z
210318590,chicago-buildings,674454,1,15379638,2013-03-16T02:21:55Z
210318591,chicago-buildings,674454,1,15379638,2013-03-16T02:21:55Z
210318592,chicago-buildings,674454,1,15379638,2013-03-16T02:21:55Z
210318593,chicago-buildings,674454,1,15379638,2013-03-16T02:21:55Z
210318594,chicago-buildings,674454,1,15379638,2013-03-16T02:21:55Z
210318595,chicago-buildings,674454,1,15379638,2013-03-16T02:21:56Z
210318596,chicago-buildings,674454,1,15379638,2013-03-16T02:21:56Z
210318597,chicago-buildings,674454,1,15379638,2013-03-16T02:21:56Z
210318598,chicago-buildings,674454,1,15379638,2013-03-16T02:21:56Z
210318599,chicago-buildings,674454,1,15379638,2013-03-16T02:21:56Z
210318600,chicago-buildings,674454,1,15379638,2013-03-16T02:21:56Z
210318601,chicago-buildings,674454,1,15379638,2013-03-16T02:21:56Z
210318602,chicago-buildings,674454,1,15379638,2013-03-16T02:21:57Z
210318603,chicago-buildings,674454,1,15379638,2013-03-16T02:21:57Z
210318604,chicago-buildings,674454,1,15379638,2013-03-16T02:21:57Z
210318605,chicago-buildings,674454,1,15379638,2013-03-16T02:21:57Z
210318606,chicago-buildings,674454,1,15379638,2013-03-16T02:21:57Z
210318607,Alyona Naboka,10699907,2,87150742,2020-06-25T16:36:23Z
210318608,chicago-buildings,674454,1,15379638,2013-03-16T02:21:57Z
210318609,chicago-buildings,674454,1,15379638,2013-03-16T02:21:58Z
210318610,chicago-buildings,674454,1,15379638,2013-03-16T02:21:58Z
210318611,chicago-buildings,674454,1,15379638,2013-03-16T02:21:58Z
210318612,jimjoe45,604536,2,59404886,2018-05-30T17:16:03Z
210318613,chicago-buildings,674454,1,15379638,2013-03-16T02:21:58Z
210318614,Zol87,1237170,5,108160729,2021-07-17T13:40:01Z
210318615,jimjoe45,604536,2,61208107,2018-07-30T20:49:36Z
210318616,chicago-buildings,674454,1,15379638,2013-03-16T02:21:59Z
210318618,Zol87,1237170,4,84506245,2020-05-02T06:27:35Z
210318619,chicago-buildings,674454,1,15379638,2013-03-16T02:21:59Z
210318620,jimjoe45,604536,2,61208107,2018-07-30T20:49:36Z
210318621,tomkrizan,620455,3,109428829,2021-08-09T20:59:45Z
210318623,jimjoe45,604536,3,61208107,2018-07-30T20:49:35Z
210318624,jimjoe45,604536,2,61207198,2018-07-30T20:14:18Z
210318625,chicago-buildings,674454,1,15379638,2013-03-16T02:22:00Z
210318626,chicago-buildings,674454,1,15379638,2013-03-16T02:22:00Z
210318627,chicago-buildings,674454,1,15379638,2013-03-16T02:22:00Z
210318628,chicago-buildings,674454,1,15379638,2013-03-16T02:22:01Z
210318629,chicago-buildings,674454,1,15379638,2013-03-16T02:22:01Z
210318630,chicago-buildings,674454,1,15379638,2013-03-16T02:22:01Z
210318631,chicago-buildings,674454,1,15379638,2013-03-16T02:22:01Z
210318632,chicago-buildings,674454,1,15379638,2013-03-16T02:22:01Z
210318633,chicago-buildings,674454,1,15379638,2013-03-16T02:22:01Z
210318634,chicago-buildings,674454,1,15379638,2013-03-16T02:22:01Z
210318635,chicago-buildings,674454,1,15379638,2013-03-16T02:22:02Z
210318636,chicago-buildings,674454,1,15379638,2013-03-16T02:22:02Z
210318637,chicago-buildings,674454,1,15379638,2013-03-16T02:22:02Z
210318638,chicago-buildings,674454,1,15379638,2013-03-16T02:22:02Z
210318639,chicago-buildings,674454,1,15379638,2013-03-16T02:22:02Z
210318640,chicago-buildings,674454,1,15379638,2013-03-16T02:22:03Z
210318641,chicago-buildings,674454,1,15379638,2013-03-16T02:22:03Z
210318642,chicago-buildings,674454,1,15379638,2013-03-16T02:22:03Z
210318643,chicago-buildings,674454,1,15379638,2013-03-16T02:22:03Z
210318644,chicago-buildings,674454,1,15379638,2013-03-16T02:22:03Z
210318645,chicago-buildings,674454,1,15379638,2013-03-16T02:22:03Z
210318646,chicago-buildings,674454,1,15379638,2013-03-16T02:22:03Z
210318647,chicago-buildings,674454,1,15379638,2013-03-16T02:22:04Z
210318648,chicago-buildings,674454,1,15379638,2013-03-16T02:22:04Z
210318649,chicago-buildings,674454,1,15379638,2013-03-16T02:22:04Z
210318650,chicago-buildings,674454,1,15379638,2013-03-16T02:22:04Z
210318651,chicago-buildings,674454,1,15379638,2013-03-16T02:22:04Z
210318652,chicago-buildings,674454,1,15379638,2013-03-16T02:22:04Z
210318653,chicago-buildings,674454,1,15379638,2013-03-16T02:22:04Z
210318654,chicago-buildings,674454,1,15379638,2013-03-16T02:22:05Z
210318655,chicago-buildings,674454,1,15379638,2013-03-16T02:22:05Z
210318656,Zol87,1237170,5,109487634,2021-08-11T00:17:26Z
210318657,chicago-buildings,674454,1,15379638,2013-03-16T02:22:05Z
210318658,chicago-buildings,674454,1,15379638,2013-03-16T02:22:05Z
210318659,jimjoe45,604536,2,66553334,2019-01-22T22:55:16Z
210318661,chicago-buildings,674454,1,15379638,2013-03-16T02:22:06Z
210318662,chicago-buildings,674454,1,15379638,2013-03-16T02:22:06Z
210318663,chicago-buildings,674454,1,15379638,2013-03-16T02:22:06Z
210318664,Umbugbene,567034,2,15382943,2013-03-16T11:48:16Z
210318665,jimjoe45,604536,6,66306520,2019-01-14T16:09:00Z
210318666,jimjoe45,604536,5,90254580,2020-09-01T15:53:13Z
210318668,chicago-buildings,674454,1,15379638,2013-03-16T02:22:07Z
210318669,chicago-buildings,674454,1,15379638,2013-03-16T02:22:07Z
210318670,chicago-buildings,674454,1,15379638,2013-03-16T02:22:07Z
210318671,chicago-buildings,674454,1,15379638,2013-03-16T02:22:07Z
210318674,chicago-buildings,674454,1,15379638,2013-03-16T02:22:07Z
210318675,chicago-buildings,674454,1,15379638,2013-03-16T02:22:08Z
210318677,chicago-buildings,674454,1,15379638,2013-03-16T02:22:08Z
210318678,Zol87,1237170,4,90674163,2020-09-10T04:28:52Z
210318679,chicago-buildings,674454,1,15379638,2013-03-16T02:22:08Z
210318680,chicago-buildings,674454,1,15379638,2013-03-16T02:22:08Z
210318681,chicago-buildings,674454,1,15379638,2013-03-16T02:22:08Z
210318682,chicago-buildings,674454,1,15379638,2013-03-16T02:22:08Z
210318683,chicago-buildings,674454,1,15379638,2013-03-16T02:22:08Z
210318684,chicago-buildings,674454,1,15379638,2013-03-16T02:22:09Z
210318685,chicago-buildings,674454,1,15379638,2013-03-16T02:22:09Z
210318686,chicago-buildings,674454,1,15379638,2013-03-16T02:22:09Z
210318688,chicago-buildings,674454,1,15379638,2013-03-16T02:22:09Z
210318690,chicago-buildings,674454,1,15379638,2013-03-16T02:22:09Z
210318691,chicago-buildings,674454,1,15379638,2013-03-16T02:22:09Z
210318695,chicago-buildings,674454,1,15379638,2013-03-16T02:22:09Z
210318697,chicago-buildings,674454,1,15379638,2013-03-16T02:22:09Z
210318699,chicago-buildings,674454,1,15379638,2013-03-16T02:22:10Z
210318700,chicago-buildings,674454,1,15379638,2013-03-16T02:22:10Z
210318701,chicago-buildings,674454,1,15379638,2013-03-16T02:22:10Z
210318702,chicago-buildings,674454,1,15379638,2013-03-16T02:22:10Z
210318707,chicago-buildings,674454,1,15379638,2013-03-16T02:22:10Z
210318708,chicago-buildings,674454,1,15379638,2013-03-16T02:22:10Z
210318709,chicago-buildings,674454,1,15379638,2013-03-16T02:22:10Z
210318710,chicago-buildings,674454,1,15379638,2013-03-16T02:22:11Z
210318711,chicago-buildings,674454,1,15379638,2013-03-16T02:22:11Z
210318712,chicago-buildings,674454,1,15379638,2013-03-16T02:22:11Z
210318714,chicago-buildings,674454,1,15379638,2013-03-16T02:22:11Z
210318717,chicago-buildings,674454,1,15379638,2013-03-16T02:22:11Z
210318718,chicago-buildings,674454,1,15379638,2013-03-16T02:22:11Z
210318719,chicago-buildings,674454,1,15379638,2013-03-16T02:22:11Z
210318720,chicago-buildings,674454,1,15379638,2013-03-16T02:22:11Z
210318721,chicago-buildings,674454,1,15379638,2013-03-16T02:22:11Z
210318722,chicago-buildings,674454,1,15379638,2013-03-16T02:22:11Z
210318727,chicago-buildings,674454,1,15379638,2013-03-16T02:22:12Z
210318728,chicago-buildings,674454,1,15379638,2013-03-16T02:22:12Z
210318729,chicago-buildings,674454,1,15379638,2013-03-16T02:22:12Z
210318733,chicago-buildings,674454,1,15379638,2013-03-16T02:22:12Z
210318734,chicago-buildings,674454,1,15379638,2013-03-16T02:22:12Z
210318735,chicago-buildings,674454,1,15379638,2013-03-16T02:22:12Z
210318736,chicago-buildings,674454,1,15379638,2013-03-16T02:22:12Z
210318737,chicago-buildings,674454,1,15379638,2013-03-16T02:22:12Z
210318741,chicago-buildings,674454,1,15379638,2013-03-16T02:22:13Z
210318742,chicago-buildings,674454,1,15379638,2013-03-16T02:22:13Z
210318743,chicago-buildings,674454,1,15379638,2013-03-16T02:22:13Z
210318744,chicago-buildings,674454,1,15379638,2013-03-16T02:22:13Z
210318746,chicago-buildings,674454,1,15379638,2013-03-16T02:22:13Z
210318747,chicago-buildings,674454,1,15379638,2013-03-16T02:22:13Z
210318748,chicago-buildings,674454,1,15379638,2013-03-16T02:22:13Z
210318749,chicago-buildings,674454,1,15379638,2013-03-16T02:22:13Z
210318750,chicago-buildings,674454,1,15379638,2013-03-16T02:22:13Z
210318752,chicago-buildings,674454,1,15379638,2013-03-16T02:22:13Z
210318753,chicago-buildings,674454,1,15379638,2013-03-16T02:22:14Z
210318754,chicago-buildings,674454,1,15379638,2013-03-16T02:22:14Z
210318756,chicago-buildings,674454,1,15379638,2013-03-16T02:22:14Z
210318757,chicago-buildings,674454,1,15379638,2013-03-16T02:22:14Z
210318758,chicago-buildings,674454,1,15379638,2013-03-16T02:22:14Z
210318759,chicago-buildings,674454,1,15379638,2013-03-16T02:22:14Z
210318760,chicago-buildings,674454,1,15379638,2013-03-16T02:22:14Z
210318761,chicago-buildings,674454,1,15379638,2013-03-16T02:22:14Z
210318763,chicago-buildings,674454,1,15379638,2013-03-16T02:22:14Z
210318766,chicago-buildings,674454,1,15379638,2013-03-16T02:22:14Z
210318767,chicago-buildings,674454,1,15379638,2013-03-16T02:22:15Z
210318768,chicago-buildings,674454,1,15379638,2013-03-16T02:22:15Z
210318769,chicago-buildings,674454,1,15379638,2013-03-16T02:22:15Z
210318770,chicago-buildings,674454,1,15379638,2013-03-16T02:22:15Z
210318771,chicago-buildings,674454,1,15379638,2013-03-16T02:22:15Z
210318772,chicago-buildings,674454,1,15379638,2013-03-16T02:22:15Z
210318773,chicago-buildings,674454,1,15379638,2013-03-16T02:22:15Z
210318774,chicago-buildings,674454,1,15379638,2013-03-16T02:22:15Z
210318775,chicago-buildings,674454,1,15379638,2013-03-16T02:22:15Z
210318776,chicago-buildings,674454,1,15379638,2013-03-16T02:22:15Z
210318779,chicago-buildings,674454,1,15379638,2013-03-16T02:22:15Z
210318780,chicago-buildings,674454,1,15379638,2013-03-16T02:22:16Z
210318782,chicago-buildings,674454,1,15379638,2013-03-16T02:22:16Z
210318783,chicago-buildings,674454,1,15379638,2013-03-16T02:22:16Z
210318784,chicago-buildings,674454,1,15379638,2013-03-16T02:22:16Z
210318785,chicago-buildings,674454,1,15379638,2013-03-16T02:22:16Z
210318787,chicago-buildings,674454,1,15379638,2013-03-16T02:22:16Z
210318788,chicago-buildings,674454,1,15379638,2013-03-16T02:22:16Z
210318790,chicago-buildings,674454,1,15379638,2013-03-16T02:22:16Z
210318791,chicago-buildings,674454,1,15379638,2013-03-16T02:22:16Z
210318792,chicago-buildings,674454,1,15379638,2013-03-16T02:22:16Z
210318794,chicago-buildings,674454,1,15379638,2013-03-16T02:22:17Z
210318795,chicago-buildings,674454,1,15379638,2013-03-16T02:22:17Z
210318799,chicago-buildings,674454,1,15379638,2013-03-16T02:22:17Z
210318801,chicago-buildings,674454,1,15379638,2013-03-16T02:22:17Z
210318802,chicago-buildings,674454,1,15379638,2013-03-16T02:22:17Z
210318805,chicago-buildings,674454,1,15379638,2013-03-16T02:22:17Z
210318806,chicago-buildings,674454,1,15379638,2013-03-16T02:22:18Z
210318810,chicago-buildings,674454,1,15379638,2013-03-16T02:22:18Z
210318811,chicago-buildings,674454,1,15379638,2013-03-16T02:22:18Z
210318812,chicago-buildings,674454,1,15379638,2013-03-16T02:22:18Z
210318814,chicago-buildings,674454,1,15379638,2013-03-16T02:22:18Z
210318816,chicago-buildings,674454,1,15379638,2013-03-16T02:22:18Z
210318818,chicago-buildings,674454,1,15379638,2013-03-16T02:22:18Z
210318820,chicago-buildings,674454,1,15379638,2013-03-16T02:22:18Z
210318825,chicago-buildings,674454,1,15379638,2013-03-16T02:22:18Z
210318826,chicago-buildings,674454,1,15379638,2013-03-16T02:22:18Z
